Trade_Date,RUN_TYPE,CURRENCY_FLAG,DELIVERY_DATE,DELIVERY_HOUR,DELIVERY_INTERVAL,SYSTEM_LOAD,SMP,SHADOW_PRICE,EA-SYSTEM_LOAD,EA-SMP,EA-SHADOW_PRICE,SEMO-WIND-FORECAST_MW,Eirgrid-WIND,Eirgrid-WIND-FORECAST,Eirgrid_outages_weekly_perc_available_capacity,Eirgrid_outages_weekly_available_capacity,SEMOgenbids_total_daily_supply,SEMOgenbids_supply-below-40euro,SEMOgenbids_supply-below-50euro,SEMOgenbids_supply-below-60euro,SEMOgenbids_supply-below-70euro,SEMOgenbids_supply-below-80euro, avg_monthly_per_halfhour_EP2_SMP, avg_monthly_per_halfhour_EP2_SMP, localavgsmpD=7
04/01/2009,EP2,EUR,05/01/09,1,2,3789.59,46.94,46.18,0,55.08,0,43.08,26,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,2,1,3644.8,46.94,46.18,0,53.63,0,43.66,28,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,2,2,3508.06,45.01,44.25,0,51.01,0,45.61,29,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,3,1,3391.48,45.01,44.25,0,48.75,0,47.53,21.5,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,3,2,3281.13,42.09,41.33,0,47.82,0,51.6,47.5,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,4,1,3218.18,41.88,41.11,0,47.12,0,55.66,49.5,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,4,2,3188.69,41.15,40.39,0,45.83,0,60.11,49,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,5,1,3144.92,41.15,40.39,0,45.83,0,68.73,76,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,5,2,3096.76,40.96,40.2,0,45.61,0,80.96,112.5,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,6,1,3085.15,41.34,40.58,0,45.83,0,99.13,109,0,0,0,0,0,0,0,0,0,0,,
04/01/2009,EP2,EUR,05/01/09,6,2,3107.74,41.34,40.58,0,47.12,0,112.57,152,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,7,1,3246.39,42.87,42.86,0,43.96,0,132.5,158.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,7,2,3483.58,44.92,44.91,0,44.91,0,142.27,167,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,8,1,3911.94,47.21,47.2,0,47.2,0,174.85,195.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,8,2,4233.19,61.24,61.23,0,50.87,0,187.66,202,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,9,1,4462.85,56.54,48.64,0,48.64,0,215.44,196.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,9,2,4597.81,60.58,48.64,0,48.64,0,238.87,210,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,10,1,4870.63,60.58,48.64,0,51.43,0,258.48,201,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,10,2,5026.23,62.82,50.87,0,70.15,0,254.52,201,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,11,1,5117.4,62.82,50.87,0,71.06,0,248.77,190.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,11,2,5214.42,62.6,50.66,0,71.98,0,247.25,187.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,12,1,5294.63,73.17,61.23,0,73.49,0,245.35,171,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,12,2,5338.29,73.17,61.23,0,60.95,0,247.3,164,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,13,1,5397,70.24,58.3,0,73.49,0,240.99,168.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,13,2,5433.79,69.58,57.64,0,73.49,0,240.53,186.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,14,1,5386.51,69.12,57.18,0,73.49,0,210.47,179,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,14,2,5295.53,68.85,56.95,0,73.49,0,210.87,158.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,15,1,5286.46,68.83,56.95,0,73.49,0,202.53,166,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,15,2,5276.06,68.83,56.95,0,73.49,0,201.99,172,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,16,1,5279.2,68.83,56.95,0,73.49,0,213.28,189,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,16,2,5299.34,68.83,56.95,0,73.49,0,195.35,206,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,17,1,5402.93,64.55,52.67,0,73.49,0,180.7,236.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,17,2,5807.73,73.11,61.23,0,81.05,0,164,280,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,18,1,6143.8,157.28,145.4,0,96.33,0,147.21,301,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,18,2,6216.01,157.28,145.4,0,149.18,0,134.87,301,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,19,1,6075.89,89.16,77.28,0,149.18,0,113.68,245,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,19,2,5911.88,73.11,61.23,0,73.91,0,109.24,216.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,20,1,5877.89,73.13,61.23,0,88.2,0,96.52,200.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,20,2,5778.52,73.14,61.23,0,102.63,0,94.02,214.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,21,1,5580.79,73.14,61.23,0,73.49,0,94.49,204,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,21,2,5441.81,73.14,61.23,0,73.49,0,91.25,204,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,22,1,5371.04,67.06,55.15,0,65.4,0,92.2,210.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,22,2,5158.61,67.06,55.15,0,73.49,0,90.96,218.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,23,1,4921.09,73.14,61.23,0,73.49,0,98.41,207.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,23,2,4721.41,67.06,55.15,0,57.9,0,97.75,195,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,24,1,4697.9,63.94,52.03,0,54.89,0,94.17,193,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,05/01/09,24,2,4453.06,63.94,52.03,0,81.94,0,94.18,197,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,1,1,4217.55,57.36,47.2,0,51.56,0,95.17,187,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,1,2,3976.39,55.13,44.98,0,50.53,0,87.9,178.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,2,1,3831.96,51.52,43.71,0,47.91,0,77.64,184,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,2,2,3713.97,51.52,43.71,0,47.76,0,72.84,165,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,3,1,3626.74,50.68,42.86,0,45.54,0,65.57,149.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,3,2,3523.92,50.68,42.86,0,45.47,0,62.47,139,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,4,1,3458.8,46.52,40.39,0,45.47,0,57.37,134.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,4,2,3448.31,46.52,40.39,0,44.52,0,54.33,107.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,5,1,3422.57,46.52,40.39,0,44.42,0,51.67,94.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,5,2,3384.99,46.52,40.39,0,42.8,0,49.57,90,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,6,1,3409.4,48.64,41.62,0,42.8,0,47.83,75.5,0,0,0,0,0,0,0,0,0,0,,
05/01/2009,EP2,EUR,06/01/09,6,2,3452.33,49.65,41.93,0,44.42,0,46.87,81.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,7,1,3632.98,45.19,45.19,0,47.2,0,76.66,81.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,7,2,3868.33,47.2,47.2,0,47.85,0,77.6,82.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,8,1,4302.5,54.1,54.1,0,47.85,0,78.95,80.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,8,2,4625.96,54.1,54.1,0,63.17,0,82.81,71,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,9,1,4847.84,47.85,47.85,0,72.49,0,83.07,69,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,9,2,4966.16,77.71,77.28,0,67,0,85.53,59,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,10,1,5236.69,73.41,72.26,0,77.48,0,85.91,48.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,10,2,5379.88,63.49,61.63,0,77.47,0,87.46,47,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,11,1,5444.54,59.76,57.18,0,77.47,0,91.68,40,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,11,2,5522.01,61.46,58.53,0,77.46,0,94.07,35,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,12,1,5597.83,80.21,77.28,0,67.43,0,99.59,28.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,12,2,5603.39,80.21,77.28,0,57.21,0,101.62,24.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,13,1,5637.89,80.21,77.28,0,77.43,0,99.17,25,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,13,2,5659.84,80.21,77.28,0,77.43,0,99.1,22.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,14,1,5588.31,80.21,77.28,0,71.33,0,101.29,21.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,14,2,5491.02,61.23,58.3,0,66.33,0,101.21,14.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,15,1,5487.33,61.23,58.3,0,66.33,0,108.8,13.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,15,2,5472.35,60.34,57.41,0,66.95,0,110.37,20,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,16,1,5489.07,61.23,58.3,0,67.42,0,112.83,29.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,16,2,5513.93,64.16,61.23,0,57.76,0,112.91,44.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,17,1,5621.89,59.2,56.33,0,57.21,0,122.73,47.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,17,2,6022.03,80.21,77.28,0,93.29,0,124.27,47,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,18,1,6366.47,147.32,144.38,0,154.4,0,129.72,50.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,18,2,6470.17,147.32,144.38,0,154.4,0,130.37,55.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,19,1,6362.61,147.32,144.38,0,154.4,0,128.01,51,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,19,2,6218.87,80.21,77.28,0,93.29,0,130.31,46.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,20,1,6208.51,88.08,85.14,0,93.3,0,135.03,47,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,20,2,6105.13,80.21,77.28,0,77.44,0,137.34,50.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,21,1,6018.92,80.21,77.28,0,66.35,0,137.33,52,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,21,2,5890.92,80.21,77.28,0,77.44,0,139.6,59.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,22,1,5683.19,80.21,77.28,0,72.45,0,143.83,59.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,22,2,5419.59,65.37,62.44,0,72.45,0,140.34,63,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,23,1,5173.56,58.95,56.33,0,72.45,0,136.21,63,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,23,2,4934.04,72.95,70.01,0,59.27,0,132.34,63.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,24,1,4904.76,66.67,64.33,0,61.33,0,129.71,61,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,06/01/09,24,2,4634.26,49.39,47.85,0,67.24,0,127.15,62.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,1,1,4359.73,57.95,55.85,0,59.95,0,123.62,63,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,1,2,4134.34,55.55,54.1,0,57.2,0,120.15,60.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,2,1,4007.52,51.84,50.67,0,53.98,0,120.45,62.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,2,2,3883.03,48.28,47.85,0,50.59,0,117.41,62,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,3,1,3770.51,47.63,47.2,0,50.59,0,118.8,68,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,3,2,3668.95,47.63,47.2,0,50.68,0,113.73,75,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,4,1,3601.96,44.49,44.06,0,48.24,0,113.76,86,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,4,2,3575.64,44.4,43.97,0,48.24,0,114.09,84,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,5,1,3535.51,44.4,43.97,0,48.24,0,115.29,89.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,5,2,3500.48,44.4,43.97,0,48.24,0,116.63,85,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,6,1,3498.38,45.62,45.19,0,50.59,0,118.82,84.5,0,0,0,0,0,0,0,0,0,0,,
06/01/2009,EP2,EUR,07/01/09,6,2,3527.53,46.31,45.88,0,50.59,0,120.46,84.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,7,1,3719.02,51.06,51.06,0,49.56,0,134.49,80,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,7,2,4019.57,51.27,51.27,0,49.56,0,132.98,95,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,8,1,4528.92,53.42,53.42,0,51.27,0,129.56,96.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,8,2,5017.9,59.85,57.1,0,64.24,0,128.35,108,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,9,1,5249.77,74.66,69.46,0,69.46,0,125.29,87.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,9,2,5188.56,62.19,57.1,0,69.46,0,122.96,70,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,10,1,5396.98,66.32,58.78,0,70.8,0,115.42,72.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,10,2,5527.34,95.97,85.97,0,70.8,0,113.96,66,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,11,1,5564.13,95.97,85.97,0,70.8,0,102.01,53.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,11,2,5580.34,76.52,66.52,0,53.42,0,102.29,53.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,12,1,5599.31,76.52,66.52,0,70.8,0,94,50,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,12,2,5595.14,88.85,81.97,0,66.52,0,94.55,39,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,13,1,5629.36,88.72,85.97,0,66.52,0,92.67,40.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,13,2,5650.73,85.97,85.97,0,59.07,0,91.93,35,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,14,1,5577.15,85.97,85.97,0,59.24,0,89.64,34,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,14,2,5481.72,66.52,66.52,0,57.1,0,88.66,37.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,15,1,5498.71,83.97,83.97,0,57.1,0,86.29,34.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,15,2,5484.9,81.97,81.97,0,57.1,0,85.99,29,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,16,1,5557.73,85.97,85.97,0,60.31,0,86.12,28,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,16,2,5626.28,85.97,85.97,0,58.17,0,86.65,28.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,17,1,5761.52,85.97,85.97,0,58.17,0,90.26,31.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,17,2,6142.8,148.71,148.71,0,148.71,0,91.18,26.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,18,1,6452.39,148.71,148.71,0,224.41,0,92.06,27,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,18,2,6522.81,224.41,224.41,0,96.88,0,93.36,23.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,19,1,6379.89,148.71,148.71,0,85.97,0,89.25,28.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,19,2,6212.75,85.97,85.97,0,70.8,0,91.13,33,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,20,1,6180.1,148.71,148.71,0,70.8,0,87.49,36.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,20,2,6112.7,85.97,85.97,0,70.8,0,89.93,36.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,21,1,5944.92,85.97,85.97,0,70.8,0,89.78,45.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,21,2,5895.89,85.97,85.97,0,70.8,0,92.03,55.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,22,1,5602.46,85.97,85.97,0,66.25,0,95.37,69,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,22,2,5387.79,66.25,66.25,0,66.25,0,97.81,75,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,23,1,4953.04,60.18,60.18,0,61.98,0,102.34,84.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,23,2,4854.57,60.18,60.18,0,61.98,0,104.12,88,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,24,1,4933.63,85.97,85.97,0,53.42,0,114.3,103,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,07/01/09,24,2,4504.05,60.91,60.91,0,60.91,0,116.86,104.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,1,1,4143.03,55.57,55.57,0,55.57,0,138.49,117.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,1,2,4143.94,57.56,57.56,0,51.27,0,138.21,128.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,2,1,3860.92,50.41,50.41,0,50.22,0,139.9,138,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,2,2,3789.09,51.06,51.06,0,49.56,0,142.12,143.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,3,1,3695.73,49.56,49.56,0,49.56,0,147.32,136.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,3,2,3744.15,49.56,49.56,0,49.56,0,148.25,133.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,4,1,3599,47.49,47.49,0,47.1,0,153.47,139.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,4,2,3516.85,46.84,46.84,0,47.09,0,155.43,135.5,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,5,1,3442.75,44.88,44.88,0,46.84,0,160.86,126,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,5,2,3312.54,40.61,40.61,0,46.49,0,162.83,134,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,6,1,3484.23,47.49,47.49,0,47.49,0,168.31,129,0,0,0,0,0,0,0,0,0,0,,
07/01/2009,EP2,EUR,08/01/09,6,2,3529.28,47.49,47.49,0,47.49,0,170.38,145.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,7,1,3728.51,53.88,53.88,0,53.88,0,198.35,153.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,7,2,3988.24,56.04,56.04,0,53.88,0,198.86,153,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,8,1,4489.69,58.36,58.36,0,58.36,0,202.44,165.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,8,2,4935.7,72.38,72.38,0,64.3,0,202.57,174.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,9,1,5195.06,81.6,81.6,0,64.31,0,202.39,200.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,9,2,5193.83,64.3,64.3,0,64.61,0,203.88,207,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,10,1,5341.48,77.68,77.68,0,62.63,0,204.38,205.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,10,2,5467.46,77.65,77.65,0,82.18,0,212.45,216,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,11,1,5497.49,77.65,77.65,0,63.56,0,217.37,215.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,11,2,5502.29,77.65,77.65,0,63.72,0,226.09,205,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,12,1,5519.69,81.07,81.07,0,63.72,0,228.12,213.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,12,2,5518.54,77.92,77.92,0,62.54,0,237.81,181.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,13,1,5540.36,81.57,81.57,0,62.39,0,239.2,179,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,13,2,5545.84,81.57,81.57,0,63.72,0,236.63,183.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,14,1,5474.63,75.7,75.7,0,63.4,0,233.91,161,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,14,2,5381.17,64.4,64.4,0,60.06,0,230.8,165,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,15,1,5393.9,69.41,69.41,0,61.29,0,232.34,170.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,15,2,5389.99,64.4,64.4,0,61.6,0,229.1,169.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,16,1,5439.74,64.44,64.4,0,61.93,0,235.44,154,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,16,2,5477.33,64.44,64.4,0,61.93,0,231.93,180.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,17,1,5572.16,72.44,72.38,0,62.51,0,247.57,192,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,17,2,5912.56,81.69,81.57,0,78.84,0,245.59,193.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,18,1,6256.08,153.01,152.89,0,145.73,0,255.23,190,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,18,2,6326.98,153.01,152.89,0,154.76,0,253.18,200.5,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,19,1,6226.87,95.68,95.56,0,90.8,0,252.13,186,0,0,0,0,0,0,0,0,0,0,,
08/01/2009,EP2,EUR,08/01/09,19,2,6080.95,81.69,81.57,0,78.84,0,249.03,189,0,0,0,0,0,0,0,0,0,0,,
